Archivo,Párrafo,Etiqueta,Confianza
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,participación en el procedimiento en la ruta cuando se produjo el ,LABEL_1,0.8419469594955444
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"control vehicular de  los acusados, como de las diligencias ",LABEL_1,0.7703540325164795
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"inmediatamente posteriores , además del relato del  testigo de ",LABEL_1,0.8269656300544739
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,identidad protegida . ,LABEL_1,0.7843914031982422
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Así, pri meramente, el  Sargento  2° Boris Sandoval Ruiz , ",LABEL_1,0.885184645652771
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,refirió que el 20 de febrero de 2022 estab a de servicio en ,LABEL_1,0.9041248559951782
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,segundo patrullaje en el sector La  Negra en el k ilómetro  1.355 de ,LABEL_1,0.8828067183494568
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,la ruta 5 norte de esta comuna en el vehículo  conducido por el ,LABEL_1,0.8589615225791931
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,funcionario B urgos Gutiérrez y acompañado de l funcionario  Valdés ,LABEL_1,0.8689082264900208
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,Vergara. Estaban haciendo un control vehicula r y a las 2:40 horas ,LABEL_1,0.865656316280365
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"fiscalizaron  un taxi color negro marca Hyundai, modelo A ccent, ",LABEL_1,0.8776520490646362
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,patente termin ada en 13. Solicit ó la document ación al conductor ,LABEL_1,0.8642104864120483
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"J.C.L. quien accedi ó a ella, entregando  sus documentos ",LABEL_1,0.8889754414558411
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,percatándose que dentro venían cuatro personas con rasgos ,LABEL_1,0.8395299315452576
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,extranjeros. Como fiscalizaban por la ley de migraciones solicitó  ,LABEL_1,0.8395796418190002
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,los documentos que acredita sen su identidad. Ellos no las ,LABEL_1,0.634988009929657
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"mantenían. Las buscaban nerviosamente,  dijeron que eran pe ruanos ",LABEL_1,0.6998270750045776
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,y al consultarles por donde habían ingresado  dijeron que lo ,LABEL_1,0.8178141713142395
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,hicieron  por un paso irregular por Col chane. Debido a eso les ,LABEL_1,0.8502245545387268
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"hizo bajarse por la ley de migraciones.  El conductor descendió, ",LABEL_1,0.7754238247871399
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"quedando  al costado izquierdo del veh ículo, el copiloto y los ",LABEL_1,0.8291955590248108
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,otros ocupantes también se bajaron. Los que estaban atrás y el ,LABEL_1,0.8056721091270447
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"copiloto se quedaron al lado derecho, momento en que ",LABEL_1,0.8274570107460022
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,sorpresivamente los cuatro ocupantes huyeron en varias  ,LABEL_1,0.8072709441184998
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf, 15 ,LABEL_1,0.5709150433540344
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"direcciones, siendo capturados  dos de ellos. Conforme a los ",LABEL_1,0.8391638398170471
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,indicios practi caron un control investigativo. El conductor dijo ,LABEL_1,0.821614146232605
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"que llevaban más equipajes, por lo que solicitó  al conductor que ",LABEL_1,0.7929693460464478
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"abriera el portamaletas, accediendo, encontrando tres mochilas de ",LABEL_1,0.8653684854507446
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"gran tamaño, una negra, otra azul y otr a de color ocre, ",LABEL_1,0.7970185875892639
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,encontra ndo en su interior paquetes envueltos con papel aluminio ,LABEL_1,0.8458694219589233
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,similares a aquellos que contienen droga. Se concurrió  al retén ,LABEL_1,0.8172679543495178
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"de Playa Blanca, disponiendo que el funcionario Valdés la ",LABEL_1,0.833641767501831
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"remitiera a OS -7, informando éste que se trataba de clorhidrato ",LABEL_1,0.891153872013092
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"de cocaín a que pesó 64 kilos, produciéndose su detención.  Además, ",LABEL_1,0.8067367672920227
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,se les incautaron entre 3 y 4 teléfonos celulares. Exhibiéndosele ,LABEL_1,0.8397361636161804
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"fotografías , señala reconocer el taxi colectivo fiscalizado, su ",LABEL_1,0.8651657104492188
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"patente GPX V13, las mochilas encontradas dentro del portamaletas, ",LABEL_1,0.8769712448120117
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"los paque tes que est aban dentro de las mochilas, envuelt os con ",LABEL_1,0.793074905872345
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"papel aluminio visualizándose dentro y fuera de las mochilas, y ",LABEL_1,0.8529939651489258
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"finalmente la totalidad de las especies incautadas, tanto la ",LABEL_1,0.7796593904495239
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,droga como los teléfonos celulares.  De los detenidos ninguno ,LABEL_1,0.7607598900794983
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"prestó declaraci ón, ni apo rtó datos adicionales sobre el origen o ",LABEL_1,0.8132410049438477
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,destino de la drog a. Él tom ó declaración a J.C.L. quien dijo que ,LABEL_1,0.8777651786804199
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,fue contactado en el terminal Oviedo Cavada de esta ciudad para ,LABEL_1,0.8479748368263245
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,ir a Iquique y le pagaron 150.000 pesos para trasladarse a La ,LABEL_1,0.8687757849693298
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,Negra. Dijo que  lo contra tó el sujeto que iba en el asiento del ,LABEL_1,0.8237606287002563
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"copiloto , a quien reconoció en audiencia como el acusado Hamilton  ",LABEL_1,0.8417150378227234
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Sumarán, mientras a quien reconoció como el acusado José Juypa ",LABEL_1,0.8681437373161316
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,estaba en el asiento trasero .  16  ,LABEL_1,0.8614479899406433
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,A la defensa del acusado Juypa agregó que  cuando los ,LABEL_1,0.8078715205192566
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"fiscalizaron fue la primera vez que vieron  a los imputados , no ",LABEL_1,0.7259342074394226
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,había investigación previa  respecto d e ellos. El vehículo era un ,LABEL_1,0.825320839881897
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,taxi colectivo.  ,LABEL_1,0.7997215986251831
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,A la defensa del acusado Sumarán señaló que  el chofer no ,LABEL_1,0.7648731470108032
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,dijo cuántas personas estaban involucradas  en este hecho.  ,LABEL_1,0.7772758603096008
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf," En segundo l ugar, prestó declaración el Cabo 2º de ",LABEL_1,0.8784582018852234
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Carabineros Miguel Valdés Vergara , quien refirió que el 20 de ",LABEL_1,0.8788135051727295
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,febrero de 2022 estaban haciendo controles vehiculares en la ruta ,LABEL_1,0.8489736914634705
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,5 en el sector de La Negra de la comuna de Antofagasta donde se ,LABEL_1,0.8913626074790955
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,fiscalizó como a las 2 de  la madrugada a un taxi Hyundai Accent ,LABEL_1,0.8614605069160461
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"color negro, con la patente terminada en 13, donde ven ía un ",LABEL_1,0.8514733910560608
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,conductor y tres ocupantes en la parte posterior y un  cuarto de ,LABEL_1,0.851656436920166
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,copiloto . Al conductor  se le pidió su documentación y a los ,LABEL_1,0.8671546578407288
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"ocupantes , algún medio de identificació n, ya que el fin de la ",LABEL_1,0.8345815539360046
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,fiscalización era que no se hiciera tráfico de migrantes. Los ,LABEL_1,0.49570849537849426
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"ocupantes s e pusieron nerviosos, no se identificaban, se les ",LABEL_1,0.6628686189651489
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"consultó el medio por el cual ingresaron, señalando que lo ",LABEL_1,0.8272498250007629
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,hicieron  por paso no h abilitado. Se les pidió que d escendieran ,LABEL_1,0.7604566812515259
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,del vehículo . Estaban haciendo el control cuando huyeron  en ,LABEL_1,0.8440195322036743
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"distintas direcciones , dándose alcance a dos. Por los indicios se ",LABEL_1,0.8498220443725586
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,le pregunt ó al conductor si llevaban maletas y éste dijo que en ,LABEL_1,0.8158400058746338
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,el malet ero llevaban espe cies. El accedió a abrir el m aletero y ,LABEL_1,0.8374479413032532
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"venían tres mochilas, una de color negro, una verde y otra  verde ",LABEL_1,0.831892192363739
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,ocre en cuyo interior venían paquetes forrados de aluminio.  Los ,LABEL_1,0.598994255065918
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,sujetos se quedaron al costado derecho de la calzada  durante la  ,LABEL_1,0.8267978429794312
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf, 17 ,LABEL_1,0.5945732593536377
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,fiscalización. El conduc tor se quedó en el lado izqui erdo del ,LABEL_1,0.8477945923805237
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,móvil. Una de las personas que detuvieron iba de copiloto y la ,LABEL_1,0.8242360353469849
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,otra iba sentada en la parte posterior. Uno se llamaba José y del ,LABEL_1,0.846034586429596
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"otro no recuerda el nombre.  Los paquetes eran 60, que pesaron 64 ",LABEL_1,0.6764328479766846
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"kilos y algo, que arroja ron positiva a clorhidrato d e cocaína. ",LABEL_1,0.8463615775108337
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Además, se les incautaron teléfonos.  Reconoce a los acusados, ",LABEL_1,0.6850568652153015
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,señalando que Hamilton  Sumarán iba de copiloto y José Juypa ,LABEL_1,0.8627607226371765
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,estaba sentado en la parte posterior . ,LABEL_1,0.8346878886222839
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"En tercer lugar, el Cabo de la sección OS -7 de Carabinero s  ",LABEL_1,0.8831059336662292
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Carlos Benavides Chacón , refirió que el 20 de febrero de 2022 ",LABEL_1,0.879051923751831
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,hizo tres pruebas de campo y pe saje a sustancias que estaban en ,LABEL_1,0.8131878972053528
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,una mochila color ocre que se trataba de 20 paquetes ,LABEL_1,0.8090516924858093
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,rectangulares  color plateados que pesaron 21 kilos 645 gramos; la ,LABEL_1,0.8488426804542542
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,segunda era una mochila negra con 2 0 paquetes rectangulares  color ,LABEL_1,0.8474169373512268
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,plateados que pesaron 21 kilos 645 gramos y en una mochila verde ,LABEL_1,0.8322954177856445
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,había 20 paquetes rectangulares color plateados que pesaron  21 ,LABEL_1,0.8760130405426025
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"kilos 447 gramos, todas las sustancias arrojaron positiva s a  ",LABEL_1,0.7847687602043152
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,clorhidr ato de cocaína . Todas estas pruebas se hicieron en OS -7. ,LABEL_1,0.8591992259025574
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Se incorporan d ocumentos señalados en el N°1 , que corresponden a ",LABEL_1,0.8951854109764099
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,actas de prueba de campo y análisis Trunarc que arrojaron ,LABEL_1,0.8265452980995178
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,positivo a cocaína clorhidrato. Este corresponde al documento que ,LABEL_1,0.8617825508117676
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,se emite luego de hacer la prueba de pesaje y equipo Trunarc. Se ,LABEL_1,0.8571982383728027
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"le exhibe el documento N°2 , que consiste en el informe de ",LABEL_1,0.9070479273796082
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,análisis Trunarc que arroja dicho equipo y que él analizó.  ,LABEL_1,0.7837074398994446
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Finalmente , en cuanto a los testimonios que resultaron ",LABEL_1,0.7958242297172546
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"pertinentes y relevantes, se contó con la declaración del testigo 18  ",LABEL_1,0.8607947826385498
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"J.A.C.L. , quien señaló que el 19 de febrero de 2 022 se dirigía al ",LABEL_1,0.8997789621353149
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,terminal de buses ubicado en Avenida Pedro Aguirre Cerda con ,LABEL_1,0.8893888592720032
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Víctor Jara, quedando  estacionado en Pedro Aguirre Cerda en la ",LABEL_1,0.8774356842041016
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"parada, esperando pasajeros. Entre las 14:00 y 14:30 se le acercó ",LABEL_1,0.8480699062347412
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,un sujeto que vestía pantalón azul marino y polera negra ,LABEL_1,0.8292849659919739
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"solicitándole  una carrera a Iquique a recoger a unos primos, para ",LABEL_1,0.8357365727424622
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,llevarlos a Santiago dado que ahí ten ía su local de costura. Le ,LABEL_1,0.8416725993156433
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,dijo que le saldría 150.000 peso s. Se fueron por el borde ,LABEL_1,0.840595543384552
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,costero. En el viaje se le pagó la suma indicada. A las 20:30  ,LABEL_1,0.8863784074783325
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"llegaron a Iquique , a un hotel en calle Esmeralda. Esa persona le ",LABEL_1,0.8465832471847534
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,dijo que esperara  y se entró al hotel . Entre 8 y 10 minutos ,LABEL_1,0.8725110292434692
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"después, salió él junto a  tres sujetos que  llevaban mochilas a ",LABEL_1,0.8349919319152832
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,sus espaldas y le pidieron abrir el portamaletas y cargaron las ,LABEL_1,0.7946202158927917
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,mochilas. E stando ya todos salieron de l lugar y quien lo contrat ó ,LABEL_1,0.834514319896698
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,le dijo si podían ir por Pozo Almonte. Se fueron de Iquique a ,LABEL_1,0.8803358674049377
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,Antofagasta llegando a La Negra entre 2 a 3  de la mañana del 20 ,LABEL_1,0.9050419926643372
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,de febrero. Justo había un bus y acordaron estacionarse delante ,LABEL_1,0.8429657220840454
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,de él y se acercó carabineros a su ve hículo. Entregó los ,LABEL_1,0.8412935137748718
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,documentos del veh ículo y su identificación . Cuando carabin eros ,LABEL_1,0.8530139923095703
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,pidió la documentac ión de los ocupantes éstos tard aron en ,LABEL_1,0.8132543563842773
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"encontrarlos  y les preguntaban por d ónde habían ingresado , ",LABEL_1,0.7995561361312866
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,diciendo que lo habían hecho por Colchane.  Los hicieron  bajarse a ,LABEL_1,0.7585749626159668
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"todos, quedando al costado derecho del vehículo, mientras él se ",LABEL_1,0.799380898475647
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,ubicó en el lado izquierdo. A hí el carabinero le dijo si po día ,LABEL_1,0.8303115963935852
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"abrir el portam aletas, accedió, y encontraron un os paquetes ",LABEL_1,0.8112985491752625
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"rectangulares color cromado , ahí les dij eron que se tiraran al  ",LABEL_1,0.823734700679779
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf, 19 ,LABEL_1,0.5437204837799072
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"piso, se produjo un forcejeo, entonces los cuatro pasajeros ",LABEL_1,0.8156489729881287
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"trataron de huir y agarraron a dos uno de ellos , uno era quien ",LABEL_1,0.8513477444648743
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,los había contra tado y que iba de copiloto . Los detuvieron y ,LABEL_1,0.8247201442718506
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,fueron llevados a la comisaria de Playa Blanca. N unca había visto ,LABEL_1,0.8046741485595703
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,a esta persona antes. El veh ículo que conducía era  un Hyundai ,LABEL_1,0.7999389171600342
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"modelo A ccent RV año 2016, color negro , patente GPXV13. En el ",LABEL_1,0.9089098572731018
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"camino c onversaron poco con el sujeto, él viajó concentrado en la ",LABEL_1,0.8485238552093506
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"conducción. Las mochilas que se cargar on eran de color verde, de ",LABEL_1,0.8280677795410156
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"estilo militar, de tamaño mediano. El copiloto le dijo que ",LABEL_1,0.7948595285415649
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,llegarían a La Negra porque desde ahí continuarían su viaje hacia ,LABEL_1,0.8611975908279419
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Santiago en  el bus que estaba detenido. Durante el viaje , la ",LABEL_1,0.8500329256057739
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,persona que lo contrató era quien le daba instrucciones y estaba ,LABEL_1,0.8015533685684204
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,sentado en el asiento del  copiloto. No escuchó el nombre o apodo ,LABEL_1,0.7113105058670044
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,de ninguno de ellos. En La Negra había como 4 carabineros ,LABEL_1,0.8531882166862488
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,fiscalizando. Reconoce al acusado Hamilton Sumarán como quien lo ,LABEL_1,0.8574153780937195
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"contrato , que iba en el asiento del copiloto  y José Juypa es el ",LABEL_1,0.8346813917160034
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,que iba s entado atrá s. ,LABEL_1,0.8118670582771301
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,A la defensa del acusado Sumarán refiri ó que la misma ,LABEL_1,0.8125977516174316
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"persona que lo contrató fue quien le pagó, en el trayecto a ",LABEL_1,0.8548755049705505
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Iquique, con dinero en efectivo. Él vio cuando las personas se ",LABEL_1,0.8280115127563477
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,subieron a su vehículo. No recuerda a las otras personas que ,LABEL_1,0.6806014180183411
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,lograron darse a la fuga. Las tres personas que se subieron en ,LABEL_1,0.8274021148681641
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,Iquique traían mochilas en las espaldas. El copiloto tenía una ,LABEL_1,0.833468496799469
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,mochila pequeñ a al estilo militar que siempre llevaba consigo . Al ,LABEL_1,0.8368514180183411
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"ser fiscalizados,  los pasaje ros buscaron sus documentos, les ",LABEL_1,0.8120655417442322
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"pidieron que desci endan del vehículo, estaban parados , y él 20  ",LABEL_1,0.8449788093566895
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,estaba parado al otro lado con otro carabinero. Cuando abrieron ,LABEL_1,0.8459410071372986
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,el maletero encontr aron los paquetes color cromado y ahí al ,LABEL_1,0.8427488207817078
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,decirles “al piso” los cuatro arrancaro n. Los acusados fueron ,LABEL_1,0.783778727054596
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,detenidos a uno o dos metros  de distancia del  vehículo.   ,LABEL_1,0.8116652369499207
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Finalmente, al  Tribunal aclaró que  él hizo el trámite de ",LABEL_1,0.8051716089248657
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,aduana a la ida  a Iquique . Al regreso tres de ellos se bajaron ,LABEL_1,0.8568917512893677
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,antes de pasar por el control porque dijeron que tenían deudas de ,LABEL_1,0.8348858952522278
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"pensiones alimenticias , mientras él continuaba jun to con la ",LABEL_1,0.8328114151954651
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,persona que lo contrató.  ,LABEL_1,0.7211153507232666
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Acorde con los testimonios citados, las fotografías  que ",LABEL_1,0.8294801115989685
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,fueron descritas y expli citadas a través del testimonio del ,LABEL_1,0.813814103603363
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,testigo Sandoval Ruiz  ilustraron al tribunal acerca del vehículo ,LABEL_1,0.8519738912582397
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"que fue controlado, así como también de l lugar y la forma como la ",LABEL_1,0.8110175132751465
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"sustancia incautada estaba oculta, la cantidad de paquetes ",LABEL_1,0.796937108039856
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,encontrados y además las carac terísticas de l embalaje de las ,LABEL_1,0.7880627512931824
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,mismas y las demás especies que fueron incautadas.  ,LABEL_1,0.6480041146278381
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,También se incorporó el acta de recepción de droga 245 de 21 ,LABEL_1,0.8730108141899109
